record_id,source_dataset,offer_group_id,offer_text,master_itemcode,master_itemname,pair_label,pair_label_status,target_action_id,target_action,resolution_scope,use_for_binary_pair_training,use_for_router_training,label_confidence,label_provenance,model_bucket,audit_status,error_type,severity,audit_reason,retailer,price_text,product_class_offer,product_class_master,variant_offer,variant_master,offer_weights_g,master_weights_g,protein_match,family_match,sub_brand_match,spice_match,size_match,word_similarity,character_similarity,token_similarity,recommended_split,split_group,notes,occurrence_count,needs_human_label
V2_P003842,GOLD_V2,D0065,AL KABEER BREADED CHICKEN FILLET HOT AND SPICY 750GM,CVSAP,VEGETABLE SAMOSA TWIN PROMO PACK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,samosa,spicy,,750.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.3,train,al kabeer breaded chicken fillet hot and spicy 750gm,Clean pair supervision retained from V2.,1,0
V2_P003845,GOLD_V2,D0066,Al Kabeer Zing Chicken Fillet Catering 1kg,CKZFNS,ZING CHICKEN FILLET NON-SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,zing,zing|nonspicy,1000.0,,1.0,1.0,1.0,0.0,0.0,33.3,59.2,60.0,train,al kabeer zing chicken fillet catering 1kg,Clean pair supervision retained from V2.,1,0
V2_P003846,GOLD_V2,D0066,Al Kabeer Zing Chicken Fillet Catering 1kg,FFW1,WHITE FISH FILLET 1KG,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,zing,,1000.0,1000.0,0.0,1.0,-1.0,0.0,1.0,22.2,44.4,39.3,train,al kabeer zing chicken fillet catering 1kg,Clean pair supervision retained from V2.,1,0
V2_P003847,GOLD_V2,D0066,Al Kabeer Zing Chicken Fillet Catering 1kg,CKNKPP,KRAZEE CHICKEN NUGGETS +25% FREE,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,nugget,zing,krazee,1000.0,,1.0,0.0,-1.0,0.0,0.0,10.0,43.2,32.4,train,al kabeer zing chicken fillet catering 1kg,Clean pair supervision retained from V2.,1,0
V2_P003848,GOLD_V2,D0066,Al Kabeer Zing Chicken Fillet Catering 1kg,CLKA,LAMB KIBBEH BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,kibbeh,zing,,1000.0,,0.0,0.0,-1.0,0.0,0.0,0.0,24.1,24.6,train,al kabeer zing chicken fillet catering 1kg,Clean pair supervision retained from V2.,1,0
V2_P003851,GOLD_V2,D0067,Al Kabeer Chicken Sticks/Fillets selected,FCD,CREAM DORI FISH FILLETS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet|stick,fillet,,,,,0.0,1.0,0.0,0.0,0.0,11.1,40.0,40.6,train,al kabeer chicken sticks fillets selected,Clean pair supervision retained from V2.,1,0
V2_P003852,GOLD_V2,D0067,Al Kabeer Chicken Sticks/Fillets selected,CKCCS,CHICKEN & CHEESE STICKS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet|stick,stick,,,,,1.0,1.0,0.0,0.0,0.0,28.6,43.1,48.4,train,al kabeer chicken sticks fillets selected,Clean pair supervision retained from V2.,1,0
V2_P003853,GOLD_V2,D0067,Al Kabeer Chicken Sticks/Fillets selected,CBBAGPR,AK PRO BEEF BURGER 24,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet|stick,burger,,akpro,,,0.0,0.0,-1.0,0.0,0.0,0.0,22.2,23.7,train,al kabeer chicken sticks fillets selected,Clean pair supervision retained from V2.,1,0
V2_P003854,GOLD_V2,D0068,Al Kabeer Zing Chicken Fillets 1000 gm,CKZFA5,ZING CHICKEN FILLET BULK 5-OUNCE,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,zing,zing,1000.0,,1.0,1.0,1.0,0.0,0.0,22.2,60.0,73.0,train,al kabeer zing chicken fillets 1000 gm,Clean pair supervision retained from V2.,1,0
V2_P003855,GOLD_V2,D0068,Al Kabeer Zing Chicken Fillets 1000 gm,CKZF,ZING CHICKEN FILLETS 465,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,zing,zing,1000.0,,1.0,1.0,1.0,0.0,0.0,50.0,67.7,75.5,train,al kabeer zing chicken fillets 1000 gm,Clean pair supervision retained from V2.,1,0
V2_P003856,GOLD_V2,D0068,Al Kabeer Zing Chicken Fillets 1000 gm,FSAPR,AK PRO FISH FILLET,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,zing,akpro,1000.0,,0.0,1.0,-1.0,0.0,0.0,0.0,46.4,47.1,train,al kabeer zing chicken fillets 1000 gm,Clean pair supervision retained from V2.,1,0
V2_P003857,GOLD_V2,D0068,Al Kabeer Zing Chicken Fillets 1000 gm,CKNAPR,AK PRO CHICKEN NUGGETS BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,nugget,zing,akpro,1000.0,,1.0,0.0,-1.0,0.0,0.0,10.0,49.2,53.3,train,al kabeer zing chicken fillets 1000 gm,Clean pair supervision retained from V2.,1,0
V2_P003858,GOLD_V2,D0068,Al Kabeer Zing Chicken Fillets 1000 gm,VVGP9,GREEN PEAS 900,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,,zing,,1000.0,,0.0,0.0,-1.0,0.0,0.0,0.0,34.6,23.3,train,al kabeer zing chicken fillets 1000 gm,Clean pair supervision retained from V2.,1,0
V2_P003859,GOLD_V2,D0069,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Strips 320gm x 2/ Breaded Chicken Fillet/Nuggets 750gn,CKBCFH,BREADED CHICKEN FILLETS HOT N SPICY,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet|nugget|strip,fillet,spicy,spicy,320.0,,1.0,1.0,0.0,1.0,0.0,28.6,42.9,61.5,train,al kabeer spicy breaded chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gn,Clean pair supervision retained from V2.,3,0
V2_P003861,GOLD_V2,D0069,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Strips 320gm x 2/ Breaded Chicken Fillet/Nuggets 750gn,CFBFA,BREADED FISH FILLET BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet|nugget|strip,fillet,spicy,,320.0,,0.0,1.0,0.0,0.0,0.0,14.3,29.5,43.0,train,al kabeer spicy breaded chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gn,Clean pair supervision retained from V2.,1,0
V2_P003897,GOLD_V2,D0075,AL KABEER CHICKEN POPCORN 400GM ZING CHICKEN FILLET 464GM,CFSA,FISH STICKS BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet|popcorn,stick,zing,,400.0,,0.0,0.0,-1.0,0.0,0.0,0.0,16.4,21.4,train,al kabeer chicken popcorn 400gm zing chicken fillet 464gm,Clean pair supervision retained from V2.,1,0
V2_P003898,GOLD_V2,D0076,Al Kabeer Zing Chicken Fillets 465gm,CKZF,ZING CHICKEN FILLETS 465,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,zing,zing,465.0,,1.0,1.0,1.0,0.0,0.0,50.0,80.0,75.5,train,al kabeer zing chicken fillets 465gm,Clean pair supervision retained from V2.,34,0
V2_P003899,GOLD_V2,D0076,Al Kabeer Zing Chicken Fillets 465gm,CKZFDA5,Zing Chicken Fillets 5-Ounce,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,zing,zing,465.0,,1.0,1.0,1.0,0.0,0.0,42.9,68.8,74.6,train,al kabeer zing chicken fillets 465gm,Clean pair supervision retained from V2.,1,0
V2_P003940,GOLD_V2,D0084,Al Kabeer Chicken Fillets 330gm x 2 / Strips 320gm x 2 / Breaded Chicken Fillet/Nuggets 750gm,CFBFA,BREADED FISH FILLET BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet|nugget|strip,fillet,,,320.0,,0.0,1.0,0.0,0.0,0.0,16.7,29.1,47.6,train,al kabeer chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gm,Clean pair supervision retained from V2.,1,0
V2_P003941,GOLD_V2,D0084,Al Kabeer Chicken Fillets 330gm x 2 / Strips 320gm x 2 / Breaded Chicken Fillet/Nuggets 750gm,CKCCSHA,CHICKEN & CHEESE STICKS SPICY BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet|nugget|strip,stick,,spicy,320.0,,1.0,0.0,0.0,0.0,0.0,7.1,28.3,41.3,train,al kabeer chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gm,Clean pair supervision retained from V2.,1,0
V2_P003942,GOLD_V2,D0084,Al Kabeer Chicken Fillets 330gm x 2 / Strips 320gm x 2 / Breaded Chicken Fillet/Nuggets 750gm,CKBCFNSAP,Breaded Chicken Fillets Non Spicy +33% Free,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_variant,,,,,fillet|nugget|strip,fillet,,nonspicy,320.0,,1.0,1.0,0.0,0.0,0.0,23.1,35.3,63.3,train,al kabeer chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gm,Clean pair supervision retained from V2.,1,0
V2_P003943,GOLD_V2,D0084,Al Kabeer Chicken Fillets 330gm x 2 / Strips 320gm x 2 / Breaded Chicken Fillet/Nuggets 750gm,CVSR,8 VEGETABLE SPRING ROLLS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet|nugget|strip,springroll,,,320.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.8,train,al kabeer chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gm,Clean pair supervision retained from V2.,1,0
V2_P003944,GOLD_V2,D0085,Al Kabeer Breaded Chicken Fillets (330g),CKBCFH,BREADED CHICKEN FILLETS HOT N SPICY,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,,spicy,330.0,,1.0,1.0,0.0,0.0,0.0,33.3,64.0,71.4,train,al kabeer breaded chicken fillets 330g,Clean pair supervision retained from V2.,3,0
V2_P003945,GOLD_V2,D0085,Al Kabeer Breaded Chicken Fillets (330g),CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,,spicy,330.0,750.0,1.0,1.0,0.0,0.0,0.0,22.2,68.4,71.6,train,al kabeer breaded chicken fillets 330g,Clean pair supervision retained from V2.,1,0
V2_P003946,GOLD_V2,D0085,Al Kabeer Breaded Chicken Fillets (330g),CFBF,BREADED FISH FILLET,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,,,330.0,,0.0,1.0,0.0,0.0,0.0,12.5,54.2,55.6,train,al kabeer breaded chicken fillets 330g,Clean pair supervision retained from V2.,1,0
V2_P003947,GOLD_V2,D0085,Al Kabeer Breaded Chicken Fillets (330g),CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,burger,,spicy,330.0,,1.0,0.0,0.0,0.0,0.0,22.2,47.4,50.7,train,al kabeer breaded chicken fillets 330g,Clean pair supervision retained from V2.,1,0
V2_P003948,GOLD_V2,D0085,Al Kabeer Breaded Chicken Fillets (330g),CKBCFNSAP,Breaded Chicken Fillets Non Spicy +33% Free,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_variant,,,,,fillet,fillet,,nonspicy,330.0,,1.0,1.0,0.0,0.0,0.0,33.3,62.7,71.2,train,al kabeer breaded chicken fillets 330g,Clean pair supervision retained from V2.,1,0
V2_P003949,GOLD_V2,D0085,Al Kabeer Breaded Chicken Fillets (330g),CMSA,12 MUTTON SAMOSAS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,samosa,,,330.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.3,train,al kabeer breaded chicken fillets 330g,Clean pair supervision retained from V2.,1,0
V2_P003950,GOLD_V2,D0086,Al Kabeer - Breaded Chicken Fillets 360 gm,CKBCFH,BREADED CHICKEN FILLETS HOT N SPICY,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,,spicy,360.0,,1.0,1.0,0.0,0.0,0.0,33.3,64.9,70.4,train,al kabeer breaded chicken fillets 360 gm,Clean pair supervision retained from V2.,2,0
V2_P003951,GOLD_V2,D0086,Al Kabeer - Breaded Chicken Fillets 360 gm,CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,,spicy,360.0,750.0,1.0,1.0,0.0,0.0,0.0,22.2,71.8,76.5,train,al kabeer breaded chicken fillets 360 gm,Clean pair supervision retained from V2.,1,0
V2_P003952,GOLD_V2,D0086,Al Kabeer - Breaded Chicken Fillets 360 gm,CFBF,BREADED FISH FILLET,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,,,360.0,,0.0,1.0,0.0,0.0,0.0,12.5,52.5,54.5,train,al kabeer breaded chicken fillets 360 gm,Clean pair supervision retained from V2.,1,0
V2_P003953,GOLD_V2,D0086,Al Kabeer - Breaded Chicken Fillets 360 gm,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,burger,,spicy,360.0,,1.0,0.0,0.0,0.0,0.0,22.2,46.2,50.0,train,al kabeer breaded chicken fillets 360 gm,Clean pair supervision retained from V2.,1,0
V2_P003954,GOLD_V2,D0086,Al Kabeer - Breaded Chicken Fillets 360 gm,CKBCFNSAP,Breaded Chicken Fillets Non Spicy +33% Free,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_variant,,,,,fillet,fillet,,nonspicy,360.0,,1.0,1.0,0.0,0.0,0.0,33.3,61.2,70.3,train,al kabeer breaded chicken fillets 360 gm,Clean pair supervision retained from V2.,1,0
V2_P003955,GOLD_V2,D0086,Al Kabeer - Breaded Chicken Fillets 360 gm,VVGP9,GREEN PEAS 900,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,,,,360.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.1,30.4,train,al kabeer breaded chicken fillets 360 gm,Clean pair supervision retained from V2.,1,0
V2_P003956,GOLD_V2,D0087,Al Kabeer Zing Chicken Fillets 465 gm,CKZF,ZING CHICKEN FILLETS 465,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,zing,zing,465.0,,1.0,1.0,1.0,0.0,0.0,50.0,78.7,75.5,train,al kabeer zing chicken fillets 465 gm,Clean pair supervision retained from V2.,45,0
V2_P003957,GOLD_V2,D0087,Al Kabeer Zing Chicken Fillets 465 gm,CKZFDA,ZING CHICKEN FILLETS SPICY 750 GRM,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,zing,zing|spicy,465.0,,1.0,1.0,1.0,0.0,0.0,37.5,70.4,76.2,train,al kabeer zing chicken fillets 465 gm,Clean pair supervision retained from V2.,1,0
V2_P003958,GOLD_V2,D0087,Al Kabeer Zing Chicken Fillets 465 gm,CFZFB,ZING FISH FILLETS MILD SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,zing,zing|spicy,465.0,,0.0,1.0,1.0,0.0,0.0,22.2,49.2,49.2,train,al kabeer zing chicken fillets 465 gm,Clean pair supervision retained from V2.,1,0
V2_P003959,GOLD_V2,D0087,Al Kabeer Zing Chicken Fillets 465 gm,CCF,CHICKEN FRIES,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,fries,zing,,465.0,,1.0,0.0,-1.0,0.0,0.0,14.3,48.0,52.2,train,al kabeer zing chicken fillets 465 gm,Clean pair supervision retained from V2.,1,0
V2_P003960,GOLD_V2,D0087,Al Kabeer Zing Chicken Fillets 465 gm,CKZFNS,ZING CHICKEN FILLET NON-SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_variant,,,,,fillet,fillet,zing,zing|nonspicy,465.0,,1.0,1.0,1.0,0.0,0.0,22.2,60.6,64.5,train,al kabeer zing chicken fillets 465 gm,Clean pair supervision retained from V2.,1,0
V2_P003961,GOLD_V2,D0087,Al Kabeer Zing Chicken Fillets 465 gm,CVSAPR,AK PRO VEGETABLE SAMOSA,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,samosa,zing,akpro,465.0,,0.0,0.0,-1.0,0.0,0.0,0.0,26.7,17.9,train,al kabeer zing chicken fillets 465 gm,Clean pair supervision retained from V2.,1,0
V2_P003962,GOLD_V2,D0088,Al Kabeer Butter Chicken Zing Fillet 700 gm,CKZFBC,Butter Chicken Zing Fillets 700 g. x 8,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,zing,zing,700.0,700.0,1.0,1.0,1.0,0.0,1.0,30.0,79.0,82.9,train,al kabeer butter chicken zing fillet 700 gm,Clean pair supervision retained from V2.,21,0
V2_P003963,GOLD_V2,D0088,Al Kabeer Butter Chicken Zing Fillet 700 gm,CKZFA5,ZING CHICKEN FILLET BULK 5-OUNCE,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,zing,zing,700.0,,1.0,1.0,1.0,0.0,0.0,33.3,45.3,69.6,train,al kabeer butter chicken zing fillet 700 gm,Clean pair supervision retained from V2.,1,0
V2_P003964,GOLD_V2,D0088,Al Kabeer Butter Chicken Zing Fillet 700 gm,CFZFB,ZING FISH FILLETS MILD SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,zing,zing|spicy,700.0,,0.0,1.0,1.0,0.0,0.0,9.1,36.6,41.8,train,al kabeer butter chicken zing fillet 700 gm,Clean pair supervision retained from V2.,1,0
V2_P003965,GOLD_V2,D0088,Al Kabeer Butter Chicken Zing Fillet 700 gm,CCF,CHICKEN FRIES,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,fries,zing,,700.0,,1.0,0.0,-1.0,0.0,0.0,12.5,35.7,42.3,train,al kabeer butter chicken zing fillet 700 gm,Clean pair supervision retained from V2.,1,0
V2_P003966,GOLD_V2,D0088,Al Kabeer Butter Chicken Zing Fillet 700 gm,CKZFNS,ZING CHICKEN FILLET NON-SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_variant,,,,,fillet,fillet,zing,zing|nonspicy,700.0,,1.0,1.0,1.0,0.0,0.0,33.3,44.4,61.8,train,al kabeer butter chicken zing fillet 700 gm,Clean pair supervision retained from V2.,6,0
V2_P003967,GOLD_V2,D0088,Al Kabeer Butter Chicken Zing Fillet 700 gm,CFB,BEEF FRANKS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,frank,zing,,700.0,,0.0,0.0,-1.0,0.0,0.0,0.0,18.5,20.0,train,al kabeer butter chicken zing fillet 700 gm,Clean pair supervision retained from V2.,1,0
V2_P003968,GOLD_V2,D0089,Al Kabeer Breaded Chicken Fillets 750 gm,CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,,spicy,750.0,750.0,1.0,1.0,0.0,0.0,1.0,22.2,78.9,76.5,train,al kabeer breaded chicken fillets 750 gm,Clean pair supervision retained from V2.,116,0
V2_P003939,GOLD_V2,D0084,Al Kabeer Chicken Fillets 330gm x 2 / Strips 320gm x 2 / Breaded Chicken Fillet/Nuggets 750gm,CKBCFS,BREADED CHICKEN FILLETS BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet|nugget|strip,fillet,,,320.0,,1.0,1.0,0.0,0.0,0.0,27.3,39.7,52.3,train,al kabeer chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gm,Clean pair supervision retained from V2.,1,0
V2_P003937,GOLD_V2,D0084,Al Kabeer Chicken Fillets 330gm x 2 / Strips 320gm x 2 / Breaded Chicken Fillet/Nuggets 750gm,CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet|nugget|strip,fillet,,spicy,320.0,750.0,1.0,1.0,0.0,0.0,1.0,25.0,45.0,63.0,train,al kabeer chicken fillets 330gm x 2 strips 320gm x 2 breaded chicken fillet nuggets 750gm,Clean pair supervision retained from V2.,5,0
V2_P003936,GOLD_V2,D0082,Al Kabeer Zing chicken Fillets,CBBOA,BEEF BURGERS BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,burger,zing,,,,0.0,0.0,-1.0,0.0,0.0,0.0,33.3,21.3,train,al kabeer zing chicken fillets,Clean pair supervision retained from V2.,1,0
V2_P003935,GOLD_V2,D0082,Al Kabeer Zing chicken Fillets,CKZFNS,ZING CHICKEN FILLET NON-SPICY,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_variant,,,,,fillet,fillet,zing,zing|nonspicy,,,1.0,1.0,1.0,0.0,0.0,25.0,66.7,67.8,train,al kabeer zing chicken fillets,Clean pair supervision retained from V2.,1,0
V2_P003900,GOLD_V2,D0076,Al Kabeer Zing Chicken Fillets 465gm,FSAPR,AK PRO FISH FILLET,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,zing,akpro,465.0,,0.0,1.0,-1.0,0.0,0.0,0.0,48.1,47.1,train,al kabeer zing chicken fillets 465gm,Clean pair supervision retained from V2.,1,0
V2_P003901,GOLD_V2,D0076,Al Kabeer Zing Chicken Fillets 465gm,CKCSB,CHICKEN SEEKH KEBAB BULK,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,kebab,zing,,465.0,,1.0,0.0,-1.0,0.0,0.0,11.1,30.0,52.6,train,al kabeer zing chicken fillets 465gm,Clean pair supervision retained from V2.,1,0
V2_P003902,GOLD_V2,D0076,Al Kabeer Zing Chicken Fillets 465gm,CBBO,4 BEEF BURGERS,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,easy_negative,,,,,fillet,burger,zing,,465.0,,0.0,0.0,-1.0,0.0,0.0,0.0,32.0,22.2,train,al kabeer zing chicken fillets 465gm,Clean pair supervision retained from V2.,1,0
V2_P003903,GOLD_V2,D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,CKZFBC,Butter Chicken Zing Fillets 700 g. x 8,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,1,1,0.99,v2_rule_generated_v1,,,positive,,,,,fillet,fillet,zing,zing,700.0,700.0,1.0,1.0,1.0,0.0,1.0,30.0,66.7,82.9,train,al kabeer butter zing chicken fillet 700 gm,Clean pair supervision retained from V2.,16,0
V2_P003904,GOLD_V2,D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,CKZFA5,ZING CHICKEN FILLET BULK 5-OUNCE,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_pack_size,,,,,fillet,fillet,zing,zing,700.0,,1.0,1.0,1.0,0.0,0.0,33.3,56.0,69.6,train,al kabeer butter zing chicken fillet 700 gm,Clean pair supervision retained from V2.,1,0
V2_P003905,GOLD_V2,D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,CFBF,BREADED FISH FILLET,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_protein,,,,,fillet,fillet,zing,,700.0,,0.0,1.0,-1.0,0.0,0.0,11.1,35.5,37.9,train,al kabeer butter zing chicken fillet 700 gm,Clean pair supervision retained from V2.,1,0
V2_P003906,GOLD_V2,D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,CCF,CHICKEN FRIES,0.0,negative,1.0,REJECT_PAIR,candidate_is_wrong,1,1,0.99,v2_rule_generated_v1,,,hard_negative_type,,,,,fillet,fries,zing,,700.0,,1.0,0.0,-1.0,0.0,0.0,12.5,39.3,42.3,train,al kabeer butter zing chicken fillet 700 gm,Clean pair supervision retained from V2.,1,0
