dump_offer_id,dump_product,dump_product_field,dump_variant,offer_type,expected_match_count,primary_protein,mentioned_proteins,is_mixed_protein_offer,mentioned_product_families,is_multi_family_offer,contains_non_meat_product,dump_spice_variant,unit_pack_weight_g,number_of_units,bonus_weight_g,total_offer_weight_g,piece_count,pack_structure,master_itemcode,master_itemname,master_item_spec,master_unit_weight_g,master_units_per_carton,protein_match,family_match,variant_match,size_match,pack_format_match,word_similarity,character_similarity,token_similarity,match_score,label,label_status,training_eligible,pair_type,match_status,label_source,review_status
D0070,Al Kabeer Krazee Chicken Nuggets 400 gm x 2 / Breaded Chicken Fillets 450 gm x 2,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|nuggets,1,0,unspecified,450.0,2.0,,900.0,,multipack,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,330.0,20.0,0,1,1,0,1,51.2,51.2,55.2,53.2,0,confirmed_negative,1,hard_negative_protein,valid_multi_sku,rule_generated,approved
D0070,Al Kabeer Krazee Chicken Nuggets 400 gm x 2 / Breaded Chicken Fillets 450 gm x 2,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|nuggets,1,0,unspecified,450.0,2.0,,900.0,,multipack,VFDC,Chicken Frank 340 G  x 24,340 gm x 24 Pkts,340.0,24.0,1,0,1,0,1,56.5,52.3,57.1,56.8,0,confirmed_negative,1,hard_negative_type,valid_multi_sku,rule_generated,approved
D0070,Al Kabeer Krazee Chicken Nuggets 400 gm x 2 / Breaded Chicken Fillets 450 gm x 2,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|nuggets,1,0,unspecified,450.0,2.0,,900.0,,multipack,CVSR,8 VEGETABLE SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,0,0,1,0,1,35.6,42.5,35.9,35.8,0,confirmed_negative,1,easy_negative,valid_multi_sku,rule_generated,approved
D0071,Al Kabeer Zng Chicken Fillts 2x465Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,2.0,,930.0,,multipack,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,465.0,12.0,1,1,1,1,1,66.7,61.9,67.4,67.0,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0071,Al Kabeer Zng Chicken Fillts 2x465Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,2.0,,930.0,,multipack,CKBCFFAPR,AK PRO Breaded Chicken Fillets,10X1000g,1000.0,,1,1,1,1,0,57.4,57.4,60.0,58.7,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0071,Al Kabeer Zng Chicken Fillts 2x465Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,2.0,,930.0,,multipack,FSAPR,AK PRO FISH FILLET,2 KGS X 5,2000.0,5.0,0,1,1,0,1,49.1,47.2,58.1,53.6,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0071,Al Kabeer Zng Chicken Fillts 2x465Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,2.0,,930.0,,multipack,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,320.0,20.0,1,0,1,0,1,52.2,50.4,52.9,52.5,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0071,Al Kabeer Zng Chicken Fillts 2x465Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,2.0,,930.0,,multipack,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,1200.0,8.0,0,0,1,0,1,33.6,33.6,33.7,33.7,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CKBCFH,BREADED CHICKEN FILLETS HOT N SPICY,330 Gms x 20 Pkts,330.0,20.0,1,1,1,1,1,53.7,50.2,69.7,61.7,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,1,1,1,1,45.7,50.8,64.6,55.2,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,750 GMS X 8 PKT,750.0,8.0,1,1,1,0,1,55.5,49.3,68.9,62.2,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CTBK,TURKISH BEEF KEBABS 360,360GM X 20 PKT,360.0,20.0,0,1,1,1,1,44.4,41.4,50.0,47.2,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CKSTY,TAYEBAT BREADED CHICKEN STRIPS NON SPICY 1 kg x 10 Pkts,1 kg x 10 Pkts,1000.0,10.0,1,0,0,0,1,51.7,44.9,54.8,53.2,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CKFNSTY,TAYEBAT BREADED CHICKEN FILLETS NON SPICY 1 kg x 10 Pkts,1 kg x 10 Pkts,1000.0,10.0,1,1,0,0,1,57.9,48.1,66.7,62.3,0,confirmed_negative,1,hard_negative_variant,requires_business_review,rule_generated,needs_review
D0072,Al Kabeer Spicy Breaded Chicken Fillets 330gm x 2/ Tandoori Chicken Tikka 240gm x 2 / Chicken Seekh Kebab 320gm x 2,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|kebab|tikka,1,0,spicy,330.0,2.0,,660.0,,multipack,CMSAA,MUTTON SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,0,0,1,0,1,29.0,29.0,30.0,29.5,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0073,Al Kabeer Chicken Nuggets/Fries/Fillets 400gm,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|fries_wedges|nuggets,1,0,unspecified,400.0,1.0,,400.0,,single_pack,CKNK,KRAZEE CHICKEN NUGGETS 400,400 Gms x 12 Pkts,400.0,12.0,1,1,1,1,1,59.0,53.2,58.0,58.5,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0073,Al Kabeer Chicken Nuggets/Fries/Fillets 400gm,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|fries_wedges|nuggets,1,0,unspecified,400.0,1.0,,400.0,,single_pack,CKBCFFAPR,AK PRO Breaded Chicken Fillets,10X1000g,1000.0,,1,1,1,0,1,55.1,60.9,58.6,56.8,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0073,Al Kabeer Chicken Nuggets/Fries/Fillets 400gm,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|fries_wedges|nuggets,1,0,unspecified,400.0,1.0,,400.0,,single_pack,FSAPR,AK PRO FISH FILLET,2 KGS X 5,2000.0,5.0,0,1,1,0,1,41.7,47.0,46.3,44.0,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0073,Al Kabeer Chicken Nuggets/Fries/Fillets 400gm,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|fries_wedges|nuggets,1,0,unspecified,400.0,1.0,,400.0,,single_pack,CKK,CHICKEN KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,1,0,1,1,1,52.9,41.2,47.8,50.4,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0073,Al Kabeer Chicken Nuggets/Fries/Fillets 400gm,Chicken Fillets-Frozen,No Variant,bundle,3,chicken,chicken,0,fillet|fries_wedges|nuggets,1,0,unspecified,400.0,1.0,,400.0,,single_pack,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,0,0,1,1,1,36.9,36.9,38.2,37.6,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0074,Al Kabeer Breaded Chicken Fillets 450 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CKBCF,BREADED CHICKEN FILLETS,450 Gms x 12 Pkts,450.0,12.0,1,1,1,1,1,73.4,64.1,73.0,73.2,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0074,Al Kabeer Breaded Chicken Fillets 450 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CKBCFS,BREADED CHICKEN FILLETS BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,0,1,69.6,60.7,73.0,71.3,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0074,Al Kabeer Breaded Chicken Fillets 450 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,330.0,20.0,0,1,1,0,1,56.7,50.0,59.3,58.0,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0074,Al Kabeer Breaded Chicken Fillets 450 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,400.0,12.0,1,0,1,0,1,57.6,51.2,55.2,56.4,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0074,Al Kabeer Breaded Chicken Fillets 450 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CVSAPR,AK PRO VEGETABLE SAMOSA,1.2 Kgs x 4 Pkts,1200.0,4.0,0,0,1,0,1,31.7,30.2,32.6,32.2,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0075,AL KABEER CHICKEN POPCORN 400GM ZING CHICKEN FILLET 464GM,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|popcorn,1,0,unspecified,464.0,1.0,,464.0,,single_pack,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,465.0,12.0,1,1,1,1,1,65.3,55.8,61.5,63.4,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0075,AL KABEER CHICKEN POPCORN 400GM ZING CHICKEN FILLET 464GM,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|popcorn,1,0,unspecified,464.0,1.0,,464.0,,single_pack,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,750.0,,1,1,1,0,1,62.3,50.3,66.1,64.2,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0075,AL KABEER CHICKEN POPCORN 400GM ZING CHICKEN FILLET 464GM,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|popcorn,1,0,unspecified,464.0,1.0,,464.0,,single_pack,FSAPR,AK PRO FISH FILLET,2 KGS X 5,2000.0,5.0,0,1,1,0,1,48.8,44.1,52.5,50.7,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0075,AL KABEER CHICKEN POPCORN 400GM ZING CHICKEN FILLET 464GM,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|popcorn,1,0,unspecified,464.0,1.0,,464.0,,single_pack,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,400.0,12.0,1,0,1,1,1,67.6,59.2,59.6,63.6,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0075,AL KABEER CHICKEN POPCORN 400GM ZING CHICKEN FILLET 464GM,Chicken Fillets-Frozen,No Variant,bundle,2,chicken,chicken,0,fillet|popcorn,1,0,unspecified,464.0,1.0,,464.0,,single_pack,CFSA,FISH STICKS BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,0,1,33.6,36.5,37.3,35.4,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0076,Al Kabeer Zing Chicken Fillets 465gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,1.0,,465.0,,single_pack,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,465.0,12.0,1,1,1,1,1,68.3,65.1,71.4,69.8,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0076,Al Kabeer Zing Chicken Fillets 465gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,1.0,,465.0,,single_pack,CKZFDA5,Zing Chicken Fillets 5-Ounce,750 GMS X 8 PKT,750.0,8.0,1,1,1,0,1,62.1,59.1,71.4,66.8,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0076,Al Kabeer Zing Chicken Fillets 465gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,1.0,,465.0,,single_pack,FSAPR,AK PRO FISH FILLET,2 KGS X 5,2000.0,5.0,0,1,1,0,1,50.9,50.9,48.7,49.8,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0076,Al Kabeer Zing Chicken Fillets 465gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,1.0,,465.0,,single_pack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,0,1,0,1,52.2,36.5,54.8,53.5,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0076,Al Kabeer Zing Chicken Fillets 465gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,465.0,1.0,,465.0,,single_pack,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,200.0,30.0,0,0,1,0,1,34.3,34.3,32.4,33.4,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,700.0,1.0,,700.0,,single_pack,CKZFBC,Butter Chicken Zing Fillets 700 g. x 8,700 g. x 8,700.0,,1,1,1,1,1,64.9,55.8,83.8,74.4,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,700.0,1.0,,700.0,,single_pack,CKZFA5,ZING CHICKEN FILLET BULK 5-OUNCE,5 PKTS X 1000 GRM,1000.0,5.0,1,1,1,0,1,64.4,51.0,69.2,66.8,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,700.0,1.0,,700.0,,single_pack,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,330.0,20.0,0,1,1,0,1,50.4,42.3,54.9,52.7,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,700.0,1.0,,700.0,,single_pack,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,400.0,12.0,1,0,1,0,1,56.2,50.0,53.1,54.7,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0077,Al Kabeer Butter Zing Chicken Fillet 700 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,700.0,1.0,,700.0,,single_pack,CBBAGPR,AK PRO BEEF BURGER 24,1.392 kg x 6 Pkts,1392.0,6.0,0,0,1,0,1,31.5,37.8,34.0,32.7,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0078,Al Kabeer Breaded Chicken Fillet 750 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,750.0,1.0,,750.0,,single_pack,CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,750 GMS X 8 PKT,750.0,8.0,1,1,1,1,1,64.9,59.6,84.0,74.4,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0078,Al Kabeer Breaded Chicken Fillet 750 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,750.0,1.0,,750.0,,single_pack,CKBCFNSA,BREADED CHICKEN FILLET NON-SPICY 750 GMS,750 GMS X 8 PKT,750.0,8.0,1,1,1,1,1,61.6,56.6,84.0,72.8,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0078,Al Kabeer Breaded Chicken Fillet 750 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,750.0,1.0,,750.0,,single_pack,CKBCF,BREADED CHICKEN FILLETS,450 Gms x 12 Pkts,450.0,12.0,1,1,1,0,1,72.4,63.0,75.8,74.1,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0078,Al Kabeer Breaded Chicken Fillet 750 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,750.0,1.0,,750.0,,single_pack,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,330.0,20.0,0,1,1,0,1,57.1,48.7,67.3,62.2,0,confirmed_negative,1,hard_negative_protein,no_exact_master_sku,rule_generated,needs_review
D0078,Al Kabeer Breaded Chicken Fillet 750 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,750.0,1.0,,750.0,,single_pack,CCFA,CHICKEN FRIES BULK,1 kg x 5 Pkts,1000.0,5.0,1,0,1,0,1,55.4,49.2,51.1,53.2,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0078,Al Kabeer Breaded Chicken Fillet 750 gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,750.0,1.0,,750.0,,single_pack,CKBS,8 BEEF SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,0,0,1,0,1,34.8,38.3,36.4,35.6,0,confirmed_negative,1,easy_negative,no_exact_master_sku,rule_generated,needs_review
D0079,Al Kabeer Breaded Chicken Fillet 900Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBCFFAPR,AK PRO Breaded Chicken Fillets,10X1000g,1000.0,,1,1,1,1,1,67.2,65.6,73.9,70.5,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0079,Al Kabeer Breaded Chicken Fillet 900Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBCFHDA,BREADED CHICKEN FILLET SPICY 750 GMS,750 GMS X 8 PKT,750.0,8.0,1,1,1,0,1,60.0,56.0,78.9,69.5,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0079,Al Kabeer Breaded Chicken Fillet 900Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,330.0,20.0,0,1,1,0,1,52.5,49.2,64.7,58.6,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0079,Al Kabeer Breaded Chicken Fillet 900Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBBA50,BREADED CHICKEN BURGERS 50GM CAT,1 Kgs x 5 Pkts,1000.0,5.0,1,0,1,1,1,49.6,49.6,56.2,52.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0079,Al Kabeer Breaded Chicken Fillet 900Gm,Chicken Fillets-Frozen,No Variant,single_product,1,chicken,chicken,0,fillet,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CMSAA,MUTTON SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,0,0,1,0,1,25.9,25.9,28.0,26.9,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0080,Al Kabeer Zing Chicken Fillet Spicy 750gm+250gm,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,750.0,1.0,,750.0,,single_pack,CKZFDA,ZING CHICKEN FILLETS SPICY 750 GRM,750 GMS X 8 PKT,750.0,8.0,1,1,1,1,1,70.8,67.1,70.4,70.6,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0080,Al Kabeer Zing Chicken Fillet Spicy 750gm+250gm,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,750.0,1.0,,750.0,,single_pack,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,465.0,12.0,1,1,1,0,1,64.3,58.7,61.5,62.9,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0080,Al Kabeer Zing Chicken Fillet Spicy 750gm+250gm,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,750.0,1.0,,750.0,,single_pack,CFZFB,ZING FISH FILLETS MILD SPICY,750 g. x 8,750.0,,0,1,1,1,1,50.0,51.4,58.1,54.0,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0080,Al Kabeer Zing Chicken Fillet Spicy 750gm+250gm,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,750.0,1.0,,750.0,,single_pack,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,750.0,8.0,1,0,1,1,1,54.4,55.7,61.7,58.1,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0080,Al Kabeer Zing Chicken Fillet Spicy 750gm+250gm,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,750.0,1.0,,750.0,,single_pack,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,750.0,,1,1,0,1,1,70.7,65.3,70.8,70.8,0,confirmed_negative,1,hard_negative_variant,exact_single_sku,rule_generated,approved
D0080,Al Kabeer Zing Chicken Fillet Spicy 750gm+250gm,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,750.0,1.0,,750.0,,single_pack,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,1200.0,8.0,0,0,1,0,1,32.3,32.3,34.0,33.2,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0081,Al Kabeer chicken zinger fillet spicy 1 kg,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKZFCCFAP,Zing Chicken Fillets Spicy + Free Chicken Fries Bulk,1+1 kg x 3,1000.0,3.0,1,1,1,1,1,61.0,51.3,69.7,65.3,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0081,Al Kabeer chicken zinger fillet spicy 1 kg,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKZFA,ZING CHICKEN FILLETS BULK (5*1 KG),1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,1,1,63.2,51.6,64.7,64.0,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0081,Al Kabeer chicken zinger fillet spicy 1 kg,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKZFDA,ZING CHICKEN FILLETS SPICY 750 GRM,750 GMS X 8 PKT,750.0,8.0,1,1,1,0,1,69.2,59.0,64.1,66.7,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0081,Al Kabeer chicken zinger fillet spicy 1 kg,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,FSAPR,AK PRO FISH FILLET,2 KGS X 5,2000.0,5.0,0,1,1,0,1,52.5,49.2,58.7,55.6,0,confirmed_negative,1,hard_negative_protein,no_exact_master_sku,rule_generated,needs_review
D0081,Al Kabeer chicken zinger fillet spicy 1 kg,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKMCBA,TENDER CHICKEN BREAST SPICY FLAVOURED,2 KG X 6 PKT,2000.0,6.0,1,0,1,0,1,56.3,49.1,59.2,57.7,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0081,Al Kabeer chicken zinger fillet spicy 1 kg,Chicken Fillets-Frozen,Spicy,single_product,1,chicken,chicken,0,fillet,0,0,spicy,1000.0,1.0,,1000.0,,single_pack,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,750.0,,1,1,0,0,1,71.8,63.4,66.7,69.2,0,confirmed_negative,1,hard_negative_variant,no_exact_master_sku,rule_generated,needs_review
