dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
12862,30933432,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
12863,30933432,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
12863,30933432,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
12863,30933432,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
12863,30933432,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
12863,30933432,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
12930,30973982,Al Kabeer Zing Chicken Strips 320 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,89.58,79.37,76.61,exact,22.92,1,auto_high_confidence
12930,30973982,Al Kabeer Zing Chicken Strips 320 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,2,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,66.65,83.08,85.5,conflict,,0,auto_high_confidence
12930,30973982,Al Kabeer Zing Chicken Strips 320 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,3,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,STRIPS,62.38,83.08,78.92,conflict,,0,auto_high_confidence
12930,30973982,Al Kabeer Zing Chicken Strips 320 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,4,CKZSNS,ZING CHICKEN STRIPS NON-SPICY,8 X 750 GMS,STRIPS,62.38,83.08,78.92,conflict,,0,auto_high_confidence
12930,30973982,Al Kabeer Zing Chicken Strips 320 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,5,CZFNSCFHP,Zing Chicken Fillets Non Spicy + Free Chicken Fillets Spicy,750+750 g. x 4,FILLETS,61.71,68.97,85.5,conflict,,0,auto_high_confidence
12966,31087661,Al Kabeer Zing Chicken Srips 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,91.22,67.57,85.5,exact,9.04,1,auto_high_confidence
12966,31087661,Al Kabeer Zing Chicken Srips 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,2,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,STRIPS,82.18,67.57,71.59,exact,,0,auto_high_confidence
12966,31087661,Al Kabeer Zing Chicken Srips 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,3,CKZSNS,ZING CHICKEN STRIPS NON-SPICY,8 X 750 GMS,STRIPS,81.54,68.69,70.0,exact,,0,auto_high_confidence
12966,31087661,Al Kabeer Zing Chicken Srips 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,4,CKZFDA,ZING CHICKEN FILLETS SPICY 750 GRM,750 GMS X 8 PKT,FILLETS,71.49,56.57,61.07,exact,,0,auto_high_confidence
12966,31087661,Al Kabeer Zing Chicken Srips 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,5,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,FILLETS,71.26,56.07,60.97,exact,,0,auto_high_confidence
13083,31143941,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
13083,31143941,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,82.03,41.3,85.5,exact,,0,auto_high_confidence
13083,31143941,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,56.83,55.0,85.5,conflict,,0,auto_high_confidence
13083,31143941,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,56.74,54.76,85.5,conflict,,0,auto_high_confidence
13083,31143941,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
13108,31168913,Al Kabeer Butter Chicken Zing Fillets 700 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,700 gm,1,CKZFBC,Butter Chicken Zing Fillets 700 g. x 8,700 g. x 8,FILLETS,92.83,83.54,79.37,exact,10.6,1,auto_high_confidence
13108,31168913,Al Kabeer Butter Chicken Zing Fillets 700 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,700 gm,2,CKZFDA,ZING CHICKEN FILLETS SPICY 750 GRM,750 GMS X 8 PKT,FILLETS,82.23,77.08,77.31,close,,0,auto_high_confidence
13108,31168913,Al Kabeer Butter Chicken Zing Fillets 700 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,700 gm,3,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,FILLETS,80.35,75.68,75.18,close,,0,auto_high_confidence
13108,31168913,Al Kabeer Butter Chicken Zing Fillets 700 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,700 gm,4,CZFNSCFHP,Zing Chicken Fillets Non Spicy + Free Chicken Fillets Spicy,750+750 g. x 4,FILLETS,79.42,76.92,73.08,close,,0,auto_high_confidence
13108,31168913,Al Kabeer Butter Chicken Zing Fillets 700 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,700 gm,5,CKZFDATS,Zing Chicken Fillets Tamiya,750 GMS X 8 PKT,FILLETS,75.57,68.04,71.93,close,,0,auto_high_confidence
13137,31230562,Alkabeer Plain Pie 400 gm,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,1,VPRWWP,Plain Paratha + Free Wheat Paratha Promo 400+400 g. x 12,400+400G X 12,PARATHA-WRAPS,88.91,60.95,85.5,exact,16.2,1,auto_high_confidence
13137,31230562,Alkabeer Plain Pie 400 gm,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,2,VRTP,TAY. PARATHA PLAIN,400 gm x 24 Pkts,PARATHA-WRAPS,72.71,62.75,59.61,exact,,0,auto_high_confidence
13137,31230562,Alkabeer Plain Pie 400 gm,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,3,VPR,PLAIN PARATHA,400 gm x 24 Pkts,PARATHA-WRAPS,71.85,61.86,58.76,exact,,0,auto_high_confidence
13137,31230562,Alkabeer Plain Pie 400 gm,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,4,SVPRP,PARATHA PLAIN PROMO  400gmsx3 Pktsx8,400 gm x 3 Pkts x 8,PARATHA-WRAPS,68.06,57.94,55.05,exact,,0,auto_high_confidence
13137,31230562,Alkabeer Plain Pie 400 gm,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,5,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,51.12,38.71,85.5,conflict,,0,auto_high_confidence
13143,31232821,Alkabeer Fish Fillet 330 gm,Al Kabeer,Breaded Fish Fillet,No Variant,Breaded Seafood,330 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,94.93,85.71,81.43,exact,38.94,1,auto_high_confidence
13143,31232821,Alkabeer Fish Fillet 330 gm,Al Kabeer,Breaded Fish Fillet,No Variant,Breaded Seafood,330 gm,2,FCD,CREAM DORI FISH FILLETS,Asstd. Wt.,FILLETS,55.99,57.69,55.07,,,0,auto_high_confidence
13143,31232821,Alkabeer Fish Fillet 330 gm,Al Kabeer,Breaded Fish Fillet,No Variant,Breaded Seafood,330 gm,3,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,55.58,76.06,72.25,conflict,,0,auto_high_confidence
13143,31232821,Alkabeer Fish Fillet 330 gm,Al Kabeer,Breaded Fish Fillet,No Variant,Breaded Seafood,330 gm,4,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,48.85,32.2,85.5,conflict,,0,auto_high_confidence
13143,31232821,Alkabeer Fish Fillet 330 gm,Al Kabeer,Breaded Fish Fillet,No Variant,Breaded Seafood,330 gm,5,FSAPR,AK PRO FISH FILLET,2 KGS X 5,FILLETS,40.74,60.32,57.89,conflict,,0,auto_high_confidence
13166,31291098,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
13166,31291098,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.99,38.33,85.5,,,0,auto_high_confidence
13166,31291098,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.52,36.97,85.5,,,0,auto_high_confidence
13166,31291098,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,52.41,42.37,85.5,conflict,,0,auto_high_confidence
13166,31291098,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.21,41.82,85.5,conflict,,0,auto_high_confidence
13263,31344638,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
13263,31344638,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,82.03,41.3,85.5,exact,,0,auto_high_confidence
13263,31344638,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,56.83,55.0,85.5,conflict,,0,auto_high_confidence
13263,31344638,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,56.74,54.76,85.5,conflict,,0,auto_high_confidence
13263,31344638,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
13293,31458621,Al Kabeer Chicken Kibbheh 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.04,61.33,85.5,exact,20.48,1,auto_high_confidence
13293,31458621,Al Kabeer Chicken Kibbheh 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.56,37.1,85.5,,,0,auto_high_confidence
13293,31458621,Al Kabeer Chicken Kibbheh 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
13293,31458621,Al Kabeer Chicken Kibbheh 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.18,41.74,85.5,conflict,,0,auto_high_confidence
13293,31458621,Al Kabeer Chicken Kibbheh 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,51.8,40.65,85.5,conflict,,0,auto_high_confidence
13307,31459382,Al Kabeer Chicken Strips/Fillet 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,90.91,66.67,85.5,exact,11.47,1,auto_high_confidence
13307,31459382,Al Kabeer Chicken Strips/Fillet 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,2,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,STRIPS,79.44,67.57,67.38,exact,,0,auto_high_confidence
13307,31459382,Al Kabeer Chicken Strips/Fillet 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,3,CKZSNS,ZING CHICKEN STRIPS NON-SPICY,8 X 750 GMS,STRIPS,78.48,68.0,65.66,exact,,0,auto_high_confidence
13307,31459382,Al Kabeer Chicken Strips/Fillet 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,4,CZFNSCFHP,Zing Chicken Fillets Non Spicy + Free Chicken Fillets Spicy,750+750 g. x 4,FILLETS,78.29,68.52,65.09,exact,,0,auto_high_confidence
13307,31459382,Al Kabeer Chicken Strips/Fillet 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,5,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,FILLETS,76.8,66.67,63.8,exact,,0,auto_high_confidence
